"","gamma_prime","n_unobservable","reps","gamma_dblprime","Nhat","p","fit"
"282",0.95,75,12,0.05,70.0463230603709,0.299801604069345,0
"283",0.9,75,12,0.1,85.0826551014767,0.215476742133487,0
"284",0.85,75,12,0.15,124.884338211433,0.168155593485154,0
"286",0.75,75,12,0.25,137.453373080053,0.160054275185057,0
"287",0.7,75,12,0.3,150.622171988792,0.152699962404681,0
"289",1,10,13,0,143.007352353343,0.139852949375009,0
"290",0.95,10,13,0.05,120.827934106712,0.171042125478398,0
"291",0.9,10,13,0.1,81.200196427642,0.250409903275341,0
"292",0.85,10,13,0.15,87.0105405798602,0.168561953201038,0
"297",1,30,13,0,101.934820659371,0.222364315942737,0
"298",0.95,30,13,0.05,113.626152867165,0.167215025078043,0
"299",0.9,30,13,0.1,109.551238827705,0.170392109358364,0
"300",0.85,30,13,0.15,98.2782454459848,0.169586530497499,0
"301",0.8,30,13,0.2,86.6564716994504,0.192330316937799,0
"303",0.7,30,13,0.3,94.263487761429,0.173273169934685,0
"304",0.65,30,13,0.35,80.3667186503703,0.232268617907355,0
"305",1,75,13,0,100.552228756291,0.215476742133488,0
"306",0.95,75,13,0.05,94.5437451680812,0.239747924374791,0
"307",0.9,75,13,0.1,128.71390949547,0.147614193948607,0
"308",0.85,75,13,0.15,158.447804749515,0.14095072739349,0
"311",0.7,75,13,0.3,86.4811019647196,0.223555584914134,0
"313",1,10,14,0,79.2414635481386,0.24398001333722,0
"314",0.95,10,14,0.05,92.8174418863043,0.215476742289651,0
"315",0.9,10,14,0.1,158.050605404666,0.132868836194818,0
"316",0.85,10,14,0.15,69.6130814466333,0.215476742133631,0
"321",1,30,14,0,66.0515594135566,0.257374695630751,0
"322",0.95,30,14,0.05,158.050605403015,0.132868836196643,0
"323",0.9,30,14,0.1,87.5422479152764,0.266537973253228,0
"324",0.85,30,14,0.15,126.295146066661,0.158359213500126,0
"327",0.7,30,14,0.3,117.775107480511,0.164154665169612,0
"329",1,75,14,0,112.915026176398,0.177124344569732,0
"330",0.95,75,14,0.05,144.412835829419,0.16388201601464,0
"332",0.85,75,14,0.15,116.548027489501,0.183043280893408,0
"333",0.8,75,14,0.2,94.2987424388322,0.194417580332266,0
"334",0.75,75,14,0.25,128.713909476743,0.147614193977771,0
"335",0.7,75,14,0.3,129.007378500437,0.1653652184961,0
"336",0.65,75,14,0.35,128.713909498107,0.147614193944545,0
"337",1,10,15,0,109.629545462792,0.197635286895152,0
"338",0.95,10,15,0.05,100.458398312999,0.232268617907223,0
"339",0.9,10,15,0.1,88.0687458822592,0.257374695643399,0
"340",0.85,10,15,0.15,106.557644975607,0.162666257671182,0
"341",0.8,10,15,0.2,109.55123880697,0.170392109404397,0
"342",0.75,10,15,0.25,94.2987424388322,0.194417580332266,0
"343",0.7,10,15,0.3,72.8737450715229,0.210409569568357,0
"346",0.95,30,15,0.05,120.382926378648,0.188288051707449,0
"347",0.9,30,15,0.1,119.601490821864,0.153286829525736,0
"348",0.85,30,15,0.15,63.3137354970739,0.226385842274796,0
"349",0.8,30,15,0.2,87.3185676279978,0.202324283901813,0
"353",1,75,15,0,68.2042468035487,0.322560559364709,0
"355",0.9,75,15,0.1,79.6170838947997,0.200961894323353,0
"356",0.85,75,15,0.15,98.2782454695755,0.169586530438513,0
"357",0.8,75,15,0.2,87.3185676279978,0.202324283901813,0
"359",0.7,75,15,0.3,163.231652622957,0.130693606237085,0
"361",1,10,16,0,109.058518593768,0.18033132047138,0
"362",0.95,10,16,0.05,91.1117468053051,0.226827685686142,0
"363",0.9,10,16,0.1,101.545384796412,0.187108454393008,0
"364",0.85,10,16,0.15,83.9283968658098,0.206525252246287,0
"365",0.8,10,16,0.2,110.822291843283,0.159414377502556,0
"367",0.7,10,16,0.3,69.6130814458331,0.215476742137545,0
"369",1,30,16,0,120.82793409822,0.171042125500803,0
"371",0.9,30,16,0.1,113.626152871814,0.167215025068347,0
"372",0.85,30,16,0.15,81.2001964002671,0.250409903420036,0
"375",0.7,30,16,0.3,115.170239796569,0.156290375291925,0
"377",1,75,16,0,97.4788813976603,0.235948542599423,0
"378",0.95,75,16,0.05,135.111368610271,0.152960234799188,0
"379",0.9,75,16,0.1,120.827934107022,0.171042125477353,0
"380",0.85,75,16,0.15,124.884338337389,0.168155593244268,0
"381",0.8,75,16,0.2,93.9919423001146,0.184412971039457,0
"382",0.75,75,16,0.25,101.957835674133,0.19615951895967,0
"385",1,10,17,0,102.376296955237,0.166054062401453,0
"386",0.95,10,17,0.05,93.9919422829284,0.184412971089323,0
"387",0.9,10,17,0.1,91.6510741319067,0.207307990440512,0
"388",0.85,10,17,0.15,87.3185676279962,0.202324283901819,0
"389",0.8,10,17,0.2,93.9919422957485,0.184412971052073,0
"391",0.7,10,17,0.3,65.1435832685137,0.209792983145161,0
"393",1,30,17,0,115.170239801015,0.156290375283575,0
"394",0.95,30,17,0.05,90.287194745024,0.188288051828134,0
"395",0.9,30,17,0.1,124.884338337973,0.168155593243152,0
"397",0.8,30,17,0.2,79.2414635481386,0.24398001333722,0
"400",0.65,30,17,0.35,98.278245448091,0.169586530491335,0
"401",1,75,17,0,95.7728784963724,0.229710126137989,0
"402",0.95,75,17,0.05,147.938456168334,0.137444541941501,0
"403",0.9,75,17,0.1,105.550363175432,0.173692754641328,0
"405",0.8,75,17,0.2,89.8011629237732,0.237561882706345,0
"406",0.75,75,17,0.25,109.058518567832,0.180331320533957,0
"409",1,10,18,0,112.809631434136,0.186154317969391,0
"410",0.95,10,18,0.05,87.3185676279962,0.202324283901819,0
"411",0.9,10,18,0.1,98.2782454316424,0.169586530531775,0
"412",0.85,10,18,0.15,72.6722850057972,0.233926867735353,0
"413",0.8,10,18,0.2,86.6564716994502,0.1923303169378,0
"414",0.75,10,18,0.25,106.557644920415,0.162666257788507,0
"417",1,30,18,0,95.7728784963724,0.229710126137989,0
"418",0.95,30,18,0.05,117.775107486549,0.164154665157418,0
"420",0.85,30,18,0.15,110.82229185576,0.15941437747661,0
"421",0.8,30,18,0.2,102.37629697042,0.166054062366638,0
"423",0.7,30,18,0.3,102.3762969994,0.166054062300184,0
"425",1,75,18,0,98.4616929421639,0.199739269953832,0
"426",0.95,75,18,0.05,124.206528807164,0.177124344542613,0
"427",0.9,75,18,0.1,91.1117468053226,0.226827685686072,0
"430",0.75,75,18,0.25,112.915026221289,0.177124344467712,0
"433",1,10,19,0,112.915026221292,0.177124344467705,0
"434",0.95,10,19,0.05,106.550587326663,0.225245121614881,0
"435",0.9,10,19,0.1,90.7753482498959,0.198291720682224,0
"436",0.85,10,19,0.15,90.7753482498464,0.198291720682389,0
"437",0.8,10,19,0.2,86.4838418843048,0.181151372651134,0
"438",0.75,10,19,0.25,115.170239800082,0.156290375285726,0
"442",0.95,30,19,0.05,74.96655720079,0.280124908814436,0
"443",0.9,30,19,0.1,128.713909498266,0.147614193944253,0
"445",0.8,30,19,0.2,67.9765337203923,0.230471690879817,0
"446",0.75,30,19,0.25,90.7753482498771,0.198291720682287,0
"448",0.65,30,19,0.35,102.376296999023,0.166054062301052,0
"449",1,75,19,0,85.0826551029797,0.215476742166332,0
"450",0.95,75,19,0.05,95.7728784963723,0.229710126137989,0
"451",0.9,75,19,0.1,94.2987424388322,0.194417580332266,0
"452",0.85,75,19,0.15,69.6130814961202,0.21547674208163,0
"453",0.8,75,19,0.2,120.346992589261,0.180034965595762,0
"454",0.75,75,19,0.25,129.007378472223,0.165365218547157,0
"455",0.7,75,19,0.3,94.2073515324244,0.222912539824074,0
"458",0.95,10,20,0.05,82.7189470555426,0.185366640650761,0
"460",0.85,10,20,0.15,83.3961678902118,0.227828214181544,0
"465",1,30,20,0,124.116046742765,0.150396883900587,0
"466",0.95,30,20,0.05,63.4573699321612,0.325677958112318,0
"467",0.9,30,20,0.1,77.3927494294456,0.236886962518974,0
"468",0.85,30,20,0.15,87.0105406144824,0.16856195310569,0
"469",0.8,30,20,0.2,84.9254839640265,0.27082565711068,0
"473",1,75,20,0,96.0688555968452,0.211653747793797,0
"474",0.95,75,20,0.05,74.4742549587183,0.241694260788209,0
"475",0.9,75,20,0.1,80.3667186503976,0.232268617907225,0
"479",0.7,75,20,0.3,144.223787142679,0.147918271710565,0
"480",0.65,75,20,0.35,109.058518593766,0.180331320471384,0
"481",1,10,21,0,106.156111859737,0.200961894323342,0
"482",0.95,10,21,0.05,109.131802340249,0.189373456897858,0
"483",0.9,10,21,0.1,71.9239265693118,0.199284633320465,0
"484",0.85,10,21,0.15,82.718947053114,0.185366640658792,0
"485",0.8,10,21,0.2,80.3667185796231,0.232268618245513,0
"486",0.75,10,21,0.25,87.0105406157828,0.168561953102108,0
"489",1,30,21,0,85.0826551014824,0.215476742133478,0
"490",0.95,30,21,0.05,109.131802340249,0.189373456897858,0
"491",0.9,30,21,0.1,83.9283968658057,0.206525252246302,0
"492",0.85,30,21,0.15,98.2782454471235,0.169586530493715,0
"494",0.75,30,21,0.25,72.8737450715228,0.210409569568358,0
"495",0.7,30,21,0.3,130.666233545488,0.15561276070934,0
"497",1,75,21,0,100.55222875627,0.215476742133556,0
"498",0.95,75,21,0.05,109.058518583812,0.180331320495402,0
"499",0.9,75,21,0.1,102.738187511445,0.204403060913067,0
"500",0.85,75,21,0.15,121.99810458807,0.16120469030477,0
"502",0.75,75,21,0.25,105.514537913112,0.192706462403098,0
"504",0.65,75,21,0.35,168.496016225203,0.128588599022044,0
"505",1,10,22,0,96.0688555968452,0.211653747793796,0
"506",0.95,10,22,0.05,112.820336291851,0.218636705734128,0
"507",0.9,10,22,0.1,100.552228660238,0.215476742465271,0
"508",0.85,10,22,0.15,89.8011629241087,0.237561882704869,0
"509",0.8,10,22,0.2,86.6564716795777,0.192330317004991,0
"511",0.7,10,22,0.3,55.5278053612575,0.294146927419006,0
"513",1,30,22,0,95.0261068125319,0.203452861343403,0
"514",0.95,30,22,0.05,95.0261068125321,0.203452861343403,0
"515",0.9,30,22,0.1,77.3099203596067,0.284568912989008,0
"516",0.85,30,22,0.15,143.007352349223,0.13985294938039,0
"517",0.8,30,22,0.2,113.626152884306,0.167215025042289,0
"518",0.75,30,22,0.25,63.9999999981454,0.250000000012406,0
"519",0.7,30,22,0.3,126.295146066594,0.158359213500243,0
"521",1,75,22,0,117.77510737532,0.16415466537568,0
"522",0.95,75,22,0.05,81.8892609390575,0.219809042043421,0
"523",0.9,75,22,0.1,141.776330330228,0.157525119240077,0
"525",0.8,75,22,0.2,93.9919422718733,0.184412971121048,0
"526",0.75,75,22,0.25,112.915026216017,0.177124344479692,0
"527",0.7,75,22,0.3,153.632412054485,0.143198949400064,0
"528",0.65,75,22,0.35,135.111368140584,0.152960235529689,0
"529",1,10,23,0,116.838164038355,0.174029894261761,0
"530",0.95,10,23,0.05,77.4788564655643,0.309761928546682,0
"532",0.85,10,23,0.15,106.557644990951,0.162666257637407,0
"533",0.8,10,23,0.2,82.7189470614489,0.18536664063123,0
"534",0.75,10,23,0.25,90.7753481775385,0.198291720922446,0
"535",0.7,10,23,0.3,68.4921250076297,0.204403060913068,0
"537",1,30,23,0,91.1117468053209,0.226827685686078,0
"538",0.95,30,23,0.05,95.0261068123164,0.203452861344113,0
"539",0.9,30,23,0.1,100.552228756251,0.215476742133623,0
"542",0.75,30,23,0.25,69.6130814466622,0.21547674213349,0
"545",1,75,23,0,105.087135036803,0.218865991464559,0
"546",0.95,75,23,0.05,105.268638924637,0.183657103680939,0
"547",0.9,75,23,0.1,94.543745168079,0.239747924374801,0
"548",0.85,75,23,0.15,124.078420554924,0.185366640713347,0
"549",0.8,75,23,0.2,135.350704022924,0.184705356214989,0
"553",1,10,24,0,115.170239799924,0.156290375285624,0
"554",0.95,10,24,0.05,115.170239801015,0.156290375283575,0
"555",0.9,10,24,0.1,133.395080379335,0.144932881172791,0
"557",0.8,10,24,0.2,71.0337248869925,0.22524512160181,0
"558",0.75,10,24,0.25,61.2302485496794,0.255864822370459,0
"559",0.7,10,24,0.3,54.4195563417506,0.245009960198886,0
"561",1,30,24,0,88.0687458847454,0.257374695630739,0
"563",0.9,30,24,0.1,124.116046841629,0.150396883736472,0
"564",0.85,30,24,0.15,83.3961678899863,0.227828214182097,0
"566",0.75,30,24,0.25,130.666233537525,0.155612760722443,0
"568",0.65,30,24,0.35,72.8737450708848,0.210409569571957,0
"569",1,75,24,0,77.8647000433213,0.265417662370348,0
"572",0.85,75,24,0.15,101.545384796412,0.18710845439301,0
"574",0.75,75,24,0.25,124.884338337956,0.168155593243185,0
"575",0.7,75,24,0.3,102.376296999406,0.166054062300169,0
"577",1,10,25,0,73.6135380692969,0.25357654524249,0
"581",0.8,10,25,0.2,119.601490843699,0.153286829487262,0
"582",0.75,10,25,0.25,92.8174419288652,0.215476742133555,0
"583",0.7,10,25,0.3,72.8737450577821,0.210409569630312,0
"584",0.65,10,25,0.35,94.2634877639257,0.173273169928092,0
"585",1,30,25,0,84.6522300408242,0.279575229799687,0
"586",0.95,30,25,0.05,87.3185676280215,0.202324283901775,0
"587",0.9,30,25,0.1,90.7753482498295,0.198291720682445,0
"588",0.85,30,25,0.15,86.4811019664446,0.223555584905011,0
"593",1,75,25,0,101.957835674201,0.19615951895947,0
"594",0.95,75,25,0.05,71.6112294652699,0.24670246270858,0
"595",0.9,75,25,0.1,114.829485890827,0.209005551264244,0
"596",0.85,75,25,0.15,152.952873371068,0.135117871431485,0
"598",0.75,75,25,0.25,131.635971433199,0.179788749298496,0
"601",1,10,26,0,79.683836606917,0.288640720369213,0
"602",0.95,10,26,0.05,86.8866307851714,0.241694260788209,0
"603",0.9,10,26,0.1,90.3320209770335,0.177124344467705,0
"606",0.75,10,26,0.25,94.2634877506451,0.173273169963159,0
"609",1,30,26,0,102.738187511386,0.204403060913247,0
"610",0.95,30,26,0.05,63.3549001779004,0.263068312314702,0
"611",0.9,30,26,0.1,86.886630785045,0.241694260788799,0
"612",0.85,30,26,0.15,110.822291856566,0.159414377474995,0
"617",1,75,26,0,112.915026221291,0.177124344467706,0
"618",0.95,75,26,0.05,128.71390949773,0.147614193945087,0
"619",0.9,75,26,0.1,92.7632441794492,0.233569522695377,0
"623",0.7,75,26,0.3,133.395080385172,0.144932881164228,0
"625",1,10,27,0,80.0827156875926,0.270553595499803,0
"626",0.95,10,27,0.05,90.775348249896,0.198291720682224,0
"627",0.9,10,27,0.1,83.3961678899917,0.227828214182072,0
"630",0.75,10,27,0.25,106.557644961177,0.162666257701188,0
"632",0.65,10,27,0.35,64.242664393047,0.197169074264572,0
"633",1,30,27,0,91.6529860320898,0.243672730155397,0
"634",0.95,30,27,0.05,120.346992502953,0.180034965784437,0
"635",0.9,30,27,0.1,97.7707175146801,0.180694865699988,0
"636",0.85,30,27,0.15,109.551238821704,0.170392109371687,0
"638",0.75,30,27,0.25,110.822291856556,0.159414377475014,0
"639",0.7,30,27,0.3,97.7707175622661,0.180694865571491,0
"641",1,75,27,0,83.3961678900193,0.22782821418195,0
"642",0.95,75,27,0.05,90.3320209747682,0.17712434447414,0
"643",0.9,75,27,0.1,78.4282845653662,0.255010040202914,0
"644",0.85,75,27,0.15,87.5422479152829,0.266537973253193,0
"645",0.8,75,27,0.2,158.447804687069,0.140950727467844,0
"646",0.75,75,27,0.25,121.998104607053,0.161204690269669,0
"647",0.7,75,27,0.3,148.891073214992,0.145520253154376,0
"649",1,10,28,0,80.3667186503976,0.232268617907225,0
"650",0.95,10,28,0.05,124.88433817851,0.168155593548114,0
"651",0.9,10,28,0.1,106.557644988039,0.162666257643644,0
"652",0.85,10,28,0.15,94.2987424388322,0.194417580332266,0
"653",0.8,10,28,0.2,124.116046841399,0.150396883736859,0
"655",0.7,10,28,0.3,87.010540619946,0.168561953097227,0
"656",0.65,10,28,0.35,121.998104354499,0.161204690743682,0
"657",1,30,28,0,98.2782454690035,0.169586530439919,0
"658",0.95,30,28,0.05,121.998104595157,0.161204690291657,0
"659",0.9,30,28,0.1,88.3365914433875,0.211312960633406,0
"660",0.85,30,28,0.15,120.82793410742,0.171042125476496,0
"661",0.8,30,28,0.2,82.977934431407,0.172736685138648,0
"665",1,75,28,0,101.21310325787,0.247003591385848,0
"666",0.95,75,28,0.05,135.111368610271,0.152960234799188,0
"667",0.9,75,28,0.1,92.7632441794087,0.233569522695546,0
"668",0.85,75,28,0.15,79.2414635481524,0.243980013337148,0
"673",1,10,29,0,124.884338337977,0.168155593243143,0
"674",0.95,10,29,0.05,88.0673597882633,0.230883875566808,0
"675",0.9,10,29,0.1,82.1322227375263,0.239451289777007,0
"676",0.85,10,29,0.15,101.623523634627,0.177124344433544,0
"677",0.8,10,29,0.2,91.6510741319073,0.207307990440511,0
"682",0.95,30,29,0.05,131.63597143316,0.179788749298573,0
"683",0.9,30,29,0.1,81.8892609440602,0.219809042021993,0
"684",0.85,30,29,0.15,152.952873659732,0.135117871094406,0
"686",0.75,30,29,0.25,120.827934106949,0.171042125477449,0
"687",0.7,30,29,0.3,105.550363175432,0.173692754641328,0
"689",1,75,29,0,124.078420592173,0.18536664063123,0
"696",0.65,75,29,0.35,124.116046754205,0.150396883881196,0
"697",1,10,30,0,102.376296968068,0.166054062372068,0
"698",0.95,10,30,0.05,90.287194784069,0.188288051707191,0
"699",0.9,10,30,0.1,121.998104607427,0.161204690269618,0
"700",0.85,10,30,0.15,77.5038541191469,0.27525512861123,0
"701",0.8,10,30,0.2,101.62352358041,0.177124344515058,0
"703",0.7,10,30,0.3,82.7189470614489,0.18536664063123,0
"705",1,30,30,0,113.856741613202,0.202008240128125,0
"706",0.95,30,30,0.05,92.8174419071778,0.215476742213095,0
"708",0.85,30,30,0.15,72.4708184326204,0.285172254345126,0
"709",0.8,30,30,0.2,101.957835675455,0.19615951895781,0
"710",0.75,30,30,0.25,94.2634877639258,0.173273169928092,0
"713",1,75,30,0,97.7707175390713,0.180694865634089,0
"714",0.95,75,30,0.05,116.838164038355,0.174029894261762,0
"715",0.9,75,30,0.1,101.545384796412,0.187108454393009,0
"716",0.85,75,30,0.15,81.8892609440492,0.21980904202204,0
"718",0.75,75,30,0.25,116.548027489499,0.183043280893412,0
"721",1,10,31,0,97.3541777090078,0.219131154261714,0
"722",0.95,10,31,0.05,93.9919423001146,0.184412971039457,0
"723",0.9,10,31,0.1,69.7210106445494,0.239047978711699,0
"725",0.8,10,31,0.2,60.4393799259189,0.281273567346951,0
"730",0.95,30,31,0.05,95.0261067692923,0.203452861485696,0
"731",0.9,30,31,0.1,94.2634878900777,0.173273169775517,0
"732",0.85,30,31,0.15,109.551238807989,0.170392109402134,0
"734",0.75,30,31,0.25,124.1160468289,0.150396883757607,0
"735",0.7,30,31,0.3,101.545384796412,0.187108454393008,0
"736",0.65,30,31,0.35,110.822291856566,0.159414377474995,0
"737",1,75,31,0,117.775107471207,0.164154665187523,0
"738",0.95,75,31,0.05,108.158506017385,0.231142245955043,0
"739",0.9,75,31,0.1,108.287015579744,0.215476742145916,0
"745",1,10,32,0,76.401903866361,0.248684902319138,0
"746",0.95,10,32,0.05,89.6215252371487,0.219441329771602,0
"747",0.9,10,32,0.1,90.7753482498959,0.198291720682224,0
"748",0.85,10,32,0.15,85.0741865860283,0.235088935935737,0
"750",0.75,10,32,0.25,83.3961678900274,0.227828214181914,0
"751",0.7,10,32,0.3,90.3320209770306,0.177124344467713,0
"754",0.95,30,32,0.05,88.8066001209353,0.247729335094927,0
"755",0.9,30,32,0.1,119.601490773799,0.153286829610426,0
"756",0.85,30,32,0.15,116.548027489418,0.1830432808936,0
"759",0.7,30,32,0.3,105.550363149775,0.173692754702033,0
"761",1,75,32,0,80.3667186503663,0.232268617907374,0
"762",0.95,75,32,0.05,116.742950271296,0.191303486017151,0
"766",0.75,75,32,0.25,113.85674161205,0.202008240131262,0
"767",0.7,75,32,0.3,110.453761634453,0.205214076290874,0
"769",1,10,33,0,109.629545420248,0.197635287011492,0
"770",0.95,10,33,0.05,81.889260944083,0.219809042021898,0
"771",0.9,10,33,0.1,102.376296970508,0.166054062366436,0
"772",0.85,10,33,0.15,82.1322227374428,0.239451289776349,0
"775",0.7,10,33,0.3,86.6564716994477,0.192330316937808,0
"777",1,30,33,0,116.021802406359,0.215476742147411,0
"779",0.9,30,33,0.1,116.548027474399,0.183043280928227,0
"782",0.75,30,33,0.25,101.623523599732,0.177124344467105,0
"785",1,75,33,0,85.0826551014523,0.215476742133585,0
"787",0.9,75,33,0.1,113.158490926592,0.194417580332284,0
"788",0.85,75,33,0.15,120.827934107426,0.171042125476484,0
"789",0.8,75,33,0.2,120.382926378759,0.188288051707191,0
"790",0.75,75,33,0.25,60.7811256186064,0.20291386853747,0
"791",0.7,75,33,0.3,116.838164019483,0.174029894302208,0
"793",1,10,34,0,82.7031478913344,0.26601163995493,0
"794",0.95,10,34,0.05,95.0261068123766,0.203452861343914,0
"795",0.9,10,34,0.1,120.382926372587,0.188288051721529,0
"796",0.85,10,34,0.15,88.336591472705,0.211312960523663,0
"798",0.75,10,34,0.25,86.656471699343,0.192330316938156,0
"799",0.7,10,34,0.3,97.7707175631667,0.180694865569057,0
"800",0.65,10,34,0.35,105.550363160008,0.173692754677821,0
"801",1,30,34,0,163.231652570523,0.130693606292052,0
"802",0.95,30,34,0.05,94.2987424388322,0.194417580332266,0
"803",0.9,30,34,0.1,90.7753482498946,0.198291720682229,0
"804",0.85,30,34,0.15,105.514537913112,0.192706462403098,0
"806",0.75,30,34,0.25,70.3977031368254,0.2698951692085,0
"807",0.7,30,34,0.3,113.158490884353,0.19441758044157,0
"809",1,75,34,0,72.4284260759271,0.294543654876466,0
"810",0.95,75,34,0.05,80.5336383030846,0.260760601935896,0
"811",0.9,75,34,0.1,97.3541777089721,0.219131154261842,0
"812",0.85,75,34,0.15,78.7564045457354,0.224320380908305,0
"813",0.8,75,34,0.2,168.49601623868,0.128588599008644,0
"814",0.75,75,34,0.25,168.300755681392,0.136660111280436,0
"815",0.7,75,34,0.3,120.346992634043,0.180034965498079,0
"818",0.95,10,35,0.05,99.3757697264119,0.207964846203994,0
"819",0.9,10,35,0.1,102.3762969994,0.166054062300184,0
"821",0.8,10,35,0.2,87.0105406157828,0.168561953102108,0
"822",0.75,10,35,0.25,75.6840810253184,0.229022181395515,0
"823",0.7,10,35,0.3,82.7189470614461,0.185366640631239,0
"825",1,30,35,0,105.550363167005,0.173692754661267,0
"826",0.95,30,35,0.05,130.666233521835,0.155612760748263,0
"827",0.9,30,35,0.1,73.0270440607796,0.264742104759168,0
"828",0.85,30,35,0.15,90.775348254111,0.198291720675858,0
"830",0.75,30,35,0.25,101.957835667281,0.19615951898011,0
"831",0.7,30,35,0.3,116.838164038355,0.174029894261762,0
"832",0.65,30,35,0.35,109.551238818238,0.170392109379382,0
"834",0.95,75,35,0.05,105.268638924637,0.18365710368094,0
"835",0.9,75,35,0.1,95.7728784963724,0.229710126137989,0
"837",0.8,75,35,0.2,86.4838419171889,0.181151372549664,0
"838",0.75,75,35,0.25,103.801507706649,0.211942971752951,0
"842",0.95,10,36,0.05,102.376296999406,0.166054062300169,0
"844",0.85,10,36,0.15,89.6215252442734,0.21944132974379,0
"846",0.75,10,36,0.25,106.557644990949,0.16266625763741,0
"850",0.95,30,36,0.05,116.838164038355,0.174029894261762,0
"852",0.85,30,36,0.15,70.8763600086134,0.258666406275951,0
"856",0.65,30,36,0.35,110.453761634453,0.205214076290875,0
"857",1,75,36,0,92.0358267666,0.275255128610614,0
"858",0.95,75,36,0.05,55.6190706122906,0.305650558573808,0
"860",0.85,75,36,0.15,97.8887535853347,0.190692658584056,0
"861",0.8,75,36,0.2,144.412835941101,0.163882015836316,0
"862",0.75,75,36,0.25,153.632412054402,0.143198949400168,0
"865",1,10,37,0,109.058518593764,0.18033132047139,0
"866",0.95,10,37,0.05,83.0997694054076,0.196550886364686,0
"867",0.9,10,37,0.1,128.713909498265,0.147614193944254,0
"869",0.8,10,37,0.2,124.116046745987,0.150396883894802,0
"870",0.75,10,37,0.25,83.3961678900274,0.227828214181914,0
"871",0.7,10,37,0.3,82.1322227270541,0.239451289826939,0
"873",1,30,37,0,88.0687458847438,0.257374695630743,0
"875",0.9,30,37,0.1,67.7993667942277,0.191742203723612,0
"876",0.85,30,37,0.15,80.5336383030828,0.260760601935906,0
"878",0.75,30,37,0.25,94.2634877638985,0.173273169928164,0
"879",0.7,30,37,0.3,90.3320209751745,0.177124344472986,0
"881",1,75,37,0,113.626152864157,0.167215025084317,0
"882",0.95,75,37,0.05,101.54538479626,0.187108454393425,0
"884",0.85,75,37,0.15,98.2782454693431,0.169586530439084,0
"885",0.8,75,37,0.2,77.3478682740698,0.215476742133487,0
"886",0.75,75,37,0.25,141.776330449401,0.157525119056349,0
"887",0.7,75,37,0.3,101.934820659553,0.222364315942449,0
"888",0.65,75,37,0.35,163.231652622957,0.130693606237085,0
"889",1,10,38,0,77.2550375746972,0.293400500191884,0
"890",0.95,10,38,0.05,103.482299132805,0.228702559591704,0
"893",0.8,10,38,0.2,94.2987424349276,0.194417580344389,0
"894",0.75,10,38,0.25,101.623523599146,0.177124344467782,0
"895",0.7,10,38,0.3,60.7136803855909,0.269022290027565,0
"897",1,30,38,0,82.1495654495443,0.284034774933353,0
"898",0.95,30,38,0.05,103.482299254065,0.228702559155179,0
"899",0.9,30,38,0.1,99.3757697341532,0.207964846178837,0
"900",0.85,30,38,0.15,74.4742549587183,0.241694260788209,0
"901",0.8,30,38,0.2,74.4742549587184,0.241694260788208,0
"902",0.75,30,38,0.25,93.9919422957485,0.184412971052073,0
"904",0.65,30,38,0.35,71.9239265567965,0.199284633373263,0
"905",1,75,38,0,105.268638868801,0.183657103824138,0
"906",0.95,75,38,0.05,82.1322227374975,0.239451289776083,0
"907",0.9,75,38,0.1,72.4708184326173,0.285172254345148,0
"908",0.85,75,38,0.15,128.713909495313,0.147614193948852,0
"909",0.8,75,38,0.2,117.310960086656,0.198901563243986,0
"910",0.75,75,38,0.25,169.113594147264,0.143887506261867,0
"911",0.7,75,38,0.3,115.170239740331,0.156290375397538,0
"913",1,10,39,0,85.3651562548971,0.261621184956199,0
"914",0.95,10,39,0.05,146.165929673939,0.155074898214862,0
"915",0.9,10,39,0.1,73.6135380694169,0.253576545241776,0
"916",0.85,10,39,0.15,93.9919422996868,0.184412971040693,0
"919",0.7,10,39,0.3,79.0405182100346,0.177124344938127,0
"923",0.9,30,39,0.1,101.545384796412,0.187108454393008,0
"924",0.85,30,39,0.15,70.1239516603323,0.280455767266631,0
"926",0.75,30,39,0.25,72.470818429263,0.285172254369762,0
"929",1,75,39,0,120.346992572393,0.180034965632557,0
"933",0.8,75,39,0.2,87.3185676279977,0.202324283901813,0
"934",0.75,75,39,0.25,91.6510741319068,0.207307990440512,0
"935",0.7,75,39,0.3,116.548027453956,0.183043280975359,0
"937",1,10,40,0,107.102017882868,0.20852392676904,0
"939",0.9,10,40,0.1,79.037332511033,0.189783732872575,0
"945",1,30,40,0,83.0997694054127,0.196550886364667,0
"946",0.95,30,40,0.05,130.666233548373,0.155612760704592,0
"947",0.9,30,40,0.1,110.822291809774,0.159414377568776,0
"948",0.85,30,40,0.15,109.551238746591,0.170392109538952,0
"949",0.8,30,40,0.2,92.8174419128251,0.215476742192383,0
"950",0.75,30,40,0.25,75.2401104249613,0.270245926279529,0
"951",0.7,30,40,0.3,119.601490843778,0.153286829487123,0
"952",0.65,30,40,0.35,87.0105406156482,0.168561953102479,0
"953",1,75,40,0,110.822291854906,0.159414377478322,0
"954",0.95,75,40,0.05,103.801507713715,0.211942971728534,0
"956",0.85,75,40,0.15,173.84369711265,0.126550460933757,0
"957",0.8,75,40,0.2,124.116046839789,0.150396883739518,0
"958",0.75,75,40,0.25,106.557644981295,0.162666257658091,0
"959",0.7,75,40,0.3,117.775107486549,0.164154665157418,0
